	_id	pos_processed_news	news_table_id	id	arquivo_hash	news_link	news_site_date	news_site_title	news_site_authors	news_site_text	search_newspaper	title_len	arquivo_date	feminicidio	violencia_domestica	violencia_sexual	assedio_sexual	mulheres_assassinadas	search_keywords	title_countains_keyword	feminicidio_case
12311	6066f3367542fb0dd7f9e7cc	6066efdd602993808cbd3f66	606490b1c6f11f34e1f3dafc	IAH-20150928013443-00216-p84.arquivo.pt	4af9a5ba749104725e73b77bbd2dedd2	https://arquivo.pt/noFrame/replay/20150928031048/http://www.jn.pt/PaginaInicial/Mundo/Interior.aspx?content_id=4801129&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+JN-MUNDO+%28JN+-+Mundo%29	2015-09-26 22:43:00	Mulher que se julgava assassinada apareceu 31 anos depois	['Global Media Group']	Mas soube-se esta semana que o desaparecimento de Petra, agora com 55 anos, resultou de um plano que ela própria elaborou.  Tinha sido vista pela última vez depois de ir ao dentista, a 26 de julho de 1984. Saiu do consultório por volta das 15 horas e apanhou um autocarro para ir ver os seus pais, perto de Wolsburgo. Nunca chegou ao destino e foi lançada uma operação de busca a nóvel nacional.  A polícia investigou o caso como sendo um homicídio, suspeitando que a mesma pessoa que tinha assassinado uma menina de 14 anos, numa zona perto da paragem onde Petra supostamente tinha apanhado o autocarro, teria atacado outra vez.  Em março de 1985, um jovem de 19 anos foi detido e confessou o homicídio da menina. Dois anos depois, confessou também que tinha assassinado Petra Pazsitka, que foi depois declarada oficialmente morta.  O plano para desaparecer tinha-se revelado perfeito, até que, 31 anos depois, foi descoberta a viver com outro nome em Dusseldorf, onde tinha vivido durante 11 anos. A polícia, que investigava um assalto ao seu apartamento, ficou surpreendida quando a mulher declarou que o nome que estava escrito na porta não era o seu nome verdadeiro e revelou que era a estudante de Braunschweig que tinha desaparecido em 1984. Petra usou o seu cartão de identidade, ainda que fora de validade, para provar que era mesmo ela.	jornal_noticias	9	2015-09-28 03:10:48	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	0
14911	6066f3367542fb0dd7f9fae6	6066efdd602993808cbd5280	60653a30c6f11f34e1f45953	IAH-20120918230039-00068-p12.arquivo.pt	a3fffc51c37bb95ea898801cd45028d6	https://arquivo.pt/noFrame/replay/20120918232415/http://www.publico.pt/Sociedade/mulher-que-se-queixava-de-violencia-domestica-mata-a-tiro-excompanheiro-1563170		Mulher que se queixava de violência doméstica mata a tiro ex-companheiro	[]	O crime ocorreu às 16h30, nas imediações da Conservatória do Registo Civil, onde a mulher e a vítima iam tratar de questões relacionadas com a guarda do filho de ambos.    Na rua, por circunstâncias ainda desconhecidas, a mulher disparou um tiro de caçadeira contra o ex-companheiro, que teve morte quase imediata.    A mulher entregou-se à PSP depois de ter ligado para o 112. Quando a equipa médica chegou ao local, já não conseguiu reanimar o homem.    O homicídio ocorreu no mesmo dia em que a suspeita apresentou uma queixa contra o ex-companheiro, por violência doméstica, na GNR da Costa de Caparica. Outras queixas tinham sido apresentadas anteriormente nas autoridades.    O casal, jovem, estava separado de facto. Na sexta-feira, o filho foi deixado aos cuidados de uma ama.    A mulher, que está detida nas instalações da PSP de Almada, no Pragal, será presente hoje a primeiro interrogatório judicial, no Tribunal de Almada, para conhecer a medida de coação que lhe será aplicada.    A Polícia Judiciária, que investiga o caso, esteve no local do crime a recolher elementos de prova.      	publico	12	2012-09-18 23:24:15	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	0
7755	6066f3367542fb0dd7f9c869	6066efdd602993808cbd2003	6064cf7dc6f11f34e1f4089d	IAH-20171103071045-00920-p84.arquivo.pt	48eca59e851a50e042a7eb5a48c3be2b	https://arquivo.pt/noFrame/replay/20171103071525/https://sol.sapo.pt/artigo/587034/mulher-tenta-envenenar-marido-e-mata-12-familiares		Mulher tenta envenenar marido e mata 12 familiares	['Jornal Sol']	Um mulher paquistanesa foi presa por suspeita de ter matado o seu marido e mais 12 familiares, depois de ter misturado veneno no leite.  No entanto, o seu marido usou o leite para fazer uma bebida para a família, o que levou à morte dos familiares.  Segundo o jornal Metro, as aturoidades afirmam que a mulher foi forçada a casar com o homem, num casamento arranjado. A mulher já tinha tentado fugir de casa, mas sem sucesso.  A mulher já foi detida e de acordo com o mesmo jornal, morreram 13 pessoas, incluindo o marido, e 14 tiveram de ser hospitalizadas.	sol	8	2017-11-03 07:15:25	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	0
8654	6066f3367542fb0dd7f9cd8f	6066efdd602993808cbd2529	6064cf0fc6f11f34e1f40860	IAH-20170604055958-01047-p84.arquivo.pt	7c68c69b3c7577d0cbcb4ba24e7ace28	https://arquivo.pt/noFrame/replay/20170604073356/https://sol.sapo.pt/artigo/566026/mulher-viola-e-mata-jovens-e-agora-e-voluntaria-em-escola		Mulher viola e mata jovens e agora é voluntária em escola	['Jornal Sol']	Karla Homolka, uma mulher canadiana que foi presa por ter ajudado a violar e a matar três jovens, incluindo a sua irmã, está agora a fazer voluntariado numa escola básica, noticia o Daily Mail.  A mulher cumpriu uma pena de prisão de12 anos , mas agora é voluntária na escola que os seus filhos frequentam, o que não está a agradar aos pais dos alunos, que dizem temer pelo bem-estar e segurança dos filhos.  No entanto, a escola adianta que tem noção do passada da mulher, mas garante que esta tem funções diferentes das restantes funcionárias.  O caso em que esteve envolvida foi muito polémica nos anos 90, e na altura a mulher defendeu-se, afirmando que foi forçada, pelo marido, a cometer os crimes de que foi acusada.  	sol	11	2017-06-04 07:33:56	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	0
12468	6066f3367542fb0dd7f9e8c7	6066efdd602993808cbd4061	6064d689c6f11f34e1f41440	IAH-20150726170149-00041-p22.arquivo.pt	c1ff38ee1c79d7df8494e5e9b62248b9	https://arquivo.pt/noFrame/replay/20150726191849/http://www.jn.pt/PaginaInicial/Mundo/Interior.aspx?content_id=4700142	2015-07-26 13:54:00	Mulher-bomba mata 14 pessoas em mercado	['Global Media Group']	as mais vistas do dia as mais vistas da semana as mais vistas do mês as mais vistas do ano as mais vistas de sempre	jornal_noticias	7	2015-07-26 19:18:49	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	0
12504	6066f3367542fb0dd7f9e918	6066efdd602993808cbd40b2	6064ffa4c6f11f34e1f4336d	IAH-20150705170146-00056-p22.arquivo.pt	c9733267b48cc04daa280d4a39429564	https://arquivo.pt/noFrame/replay/20150705233830/http://www.jn.pt/PaginaInicial/Mundo/Interior.aspx?content_id=4661855	2015-07-04 18:06:00	Mulheres bombistas matam dezenas na Nigéria	['Global Media Group']	Haladu Musa, um habitante, disse à agência France Presse que "um grande número" de combatentes entrou na aldeia e conseguiu dominar as forças governamentais ali estacionadas para os impedir de tomar Maiguduri. "Os soldados foram obrigados a retirar", disse.  A população tentou então fugir e as bombistas-suicidas acionaram os explosivos matando várias dezenas de pessoas, acrescentou.  Segundo Haladu Musa, os combatentes do grupo radical saquearam e incendiaram "quase metade da aldeia" antes de serem repelidos pelos reforços entretanto enviados pelo exército.  O exército recuperou, este sábado, um veículo carregado de bombas artesanais e lançou uma operação de busca de "bombas que possam ter sido escondidas ou que não tenham explodido" na zona.  A Nigéria, o país mais populoso de África com cerca de 160 milhões de habitantes, tem sido palco nos últimos anos de dezenas de ataques reivindicados pelo Boko Haram, grupo radical islâmico que quer impor a "sharia" (lei islâmica) no país.	jornal_noticias	6	2015-07-05 23:38:30	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	0
12503	6066f3367542fb0dd7f9e917	6066efdd602993808cbd40b1	6064fe93c6f11f34e1f4327f	IAH-20150706003201-00108-p22.arquivo.pt	cf63c86fc171bcb50072c51cf8252c93	https://arquivo.pt/noFrame/replay/20150706003211/http://visao.sapo.pt/mulheres-bombistas-suicidas-matam-dezenas-durante-ataque-do-boko-haram=f824643		Mulheres bombistas suicidas matam dezenas durante ataque do Boko Haram	['Visão - Impresa Publishing S.A.']	Lagos, 04 jul (Lusa) -- Pelo menos seis mulheres bombistas-suicidas fizeram-se explodir no meio de populares que fugiam de um ataque do Boko Haram no estado nigeriano de Borno, matando dezenas de pessoas, informaram hoje fontes do exército e testemunhas.  O ataque, o mais recente de uma vaga que nos últimos três dias fez mais de 200 mortos, ocorreu na sexta-feira à noite na aldeia de Zabarmari, a cerca de 10 quilómetros de Maiguduri, "cidade berço" do grupo radical no nordeste da Nigéria.  Haladu Musa, um habitante, disse à agência France Presse que "um grande número" de combatentes entrou na aldeia e conseguiu dominar as forças governamentais ali estacionadas para os impedir de tomar Maiguduri. "Os soldados foram obrigados a retirar", disse.	visao	10	2015-07-06 00:32:11	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	0
11566	6066f3367542fb0dd7f9e32d	6066efdd602993808cbd3ac7	6064fa89c6f11f34e1f42f73	IAH-20160201180151-00055-p84.arquivo.pt	33ba6a7056363eacdf1103588ca2be5b	https://arquivo.pt/noFrame/replay/20160201223510/http://www.dn.pt/globo/interior/mulheres-bombistassuicidas-matam-dezenas-durante-ataque-do-boko-haram-4661864.html	2015-07-04 18:00:00	Mulheres bombistas-suicidas matam dezenas durante ataque do Boko Haram	['Global Media Group']	Pub  Suicidas fizeram-se explodir entre as pessoas que tentavam fugir na Nigéria.  Pelo menos seis mulheres bombistas-suicidas fizeram-se explodir no meio de populares que fugiam de um ataque do Boko Haram no estado nigeriano de Borno, matando dezenas de pessoas, informaram hoje fontes do exército e testemunhas.  O ataque, o mais recente de uma vaga que nos últimos três dias fez mais de 200 mortos, ocorreu na sexta-feira à noite na aldeia de Zabarmari, a cerca de 10 quilómetros de Maiguduri, "cidade berço" do grupo radical no nordeste da Nigéria.  Haladu Musa, um habitante, disse à agência France Presse que "um grande número" de combatentes entrou na aldeia e conseguiu dominar as forças governamentais ali estacionadas para os impedir de tomar Maiguduri. "Os soldados foram obrigados a retirar", disse.  A população tentou então fugir e as bombistas-suicidas acionaram os explosivos matando várias dezenas de pessoas, acrescentou.  Segundo Musa, os combatentes do grupo radical saquearam e incendiaram "quase metade da aldeia" antes de serem repelidos pelos reforços entretanto enviados pelo exército.  O exército recuperou já hoje um veículo carregado de bombas artesanais e lançou uma operação de busca de "bombas que possam ter sido escondidas ou que não tenham explodido" na zona.  A Nigéria, o país mais populoso de África com cerca de 160 milhões de habitantes, tem sido palco nos últimos anos de dezenas de ataques reivindicados pelo Boko Haram, grupo radical islâmico que quer impor a "sharia" (lei islâmica) no país.	diario_noticias	10	2016-02-01 22:35:10	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	0
11829	6066f3367542fb0dd7f9e4c9	6066efdd602993808cbd3c63	6064fdebc6f11f34e1f431bd	IAH-20151225030051-00371-p84.arquivo.pt	1cc1590972a483c0a5318f8f4642ba8c	https://arquivo.pt/noFrame/replay/20151225070706/http://www.sol.pt/noticia/400631/Mulheres-bombistas-suicidas-matam-dezenas-na-Nigeria		Mulheres bombistas-suicidas matam dezenas na Nigéria	[]	Internacional  Pelo menos seis mulheres bombistas-suicidas fizeram-se explodir no meio de populares que fugiam de um ataque do Boko Haram no estado nigeriano de Borno, matando dezenas de pessoas, informaram hoje fontes do exército e testemunhas.  O ataque, o mais recente de uma vaga que nos últimos três dias fez mais de 200 mortos, ocorreu na sexta-feira à noite na aldeia de Zabarmari, a cerca de 10 quilómetros de Maiguduri, “cidade berço” do grupo radical no nordeste da Nigéria.  Haladu Musa, um habitante, disse à agência France Presse que “um grande número” de combatentes entrou na aldeia e conseguiu dominar as forças governamentais ali estacionadas para os impedir de tomar Maiguduri. “Os soldados foram obrigados a retirar”, disse.  A população tentou então fugir e as bombistas-suicidas acionaram os explosivos matando várias dezenas de pessoas, acrescentou.  Segundo Musa, os combatentes do grupo radical saquearam e incendiaram “quase metade da aldeia” antes de serem repelidos pelos reforços entretanto enviados pelo exército.  O exército recuperou já hoje um veículo carregado de bombas artesanais e lançou uma operação de busca de “bombas que possam ter sido escondidas ou que não tenham explodido” na zona.  A Nigéria, o país mais populoso de África com cerca de 160 milhões de habitantes, tem sido palco nos últimos anos de dezenas de ataques reivindicados pelo Boko Haram, grupo radical islâmico que quer impor a “sharia” (lei islâmica) no país.  Lusa / SOL	sol2	7	2015-12-25 07:07:06	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	0
12418	6066f3367542fb0dd7f9e87c	6066efdd602993808cbd4016	6064f5bcc6f11f34e1f42e1e	IAH-20150809170149-00058-p84.arquivo.pt	b036ca7440c6ccc2c83f8c1dc1ae6b40	https://arquivo.pt/noFrame/replay/20150810021937/http://www.publico.pt/sociedade/noticia/pelo-menos-cinco-recemnascidos-mortos-em-dez-anos-1704201		Mulheres que matam recém-nascidos não desejam gravidez	['Ana Cristina Pereira']	Mataram os filhos com menos de 24 horas de vida. Uma decapitou-o. Meteu-lhe a cabeça dentro de um saco de plástico e escondeu-a num lagar. Outra asfixiou-o, meteu-o num saco de plástico e escondeu-o num armário. A irmã encontrou-o volvido um mês. Outra infligiu-lhe lesões crânio-vasculo-encefálicas graves. E outra afogou-o. Primeiro, escondeu o cadáver num armário e depois atirou-o ao lixo.  Pouco se sabe sobre neonaticídios em Portugal. Um artigo publicado na última edição da revista Psiquiatria, Psicologia & Justiça – assinado por Catarina Klut Câmara (do Hospital Amadora-Sintra) Olindina Graça, Tiago Costa (ambos do Instituto Nacional de Medicina Legal) e Jorge Costa Santos (da Universidade de Lisboa) – sublinha a importância de se fazer diagnóstico precoce de gravidez, identificar sinais de stress, e garantir acompanhamento adequado.  Analisaram todos os processos tidos pela Unidade Funcional de Patologia Forense da Delegação Sul do Instituto Nacional de Medicina Legal entre 1 de Janeiro de 2001 e 31 de Dezembro de 2010. Os cinco casos de neonaticídio detectados correspondem a 1,13% de todos os homicídios autopsiados naquele período, 20% dos homicídios infantis, 2,96 por 100 mil nados-vivos.  É um crime de prevalência difícil de determinar, notam os autores. “É de admitir que um número indeterminado não tenha sido descoberto ou chegado ao conhecimento das autoridades.” Todas esconderam a sua condição. Nenhuma compareceu a consultas pré-natais ou comprou enxoval para o bebé. Nos quatro casos em que a informação está disponível, o parto ocorreu em casa, sem assistência.  Uma mulher temia a reacção do pai, o julgamento dos vizinhos. Outra temia a reacção do companheiro. Outra andava aflita com problemas financeiros e a incapacidade de comunicar com o companheiro. A principal motivação, porém, foi gravidez indesejada. Embora reduzida, a amostra revela dificuldade na comunicação, logo, no recurso à rede de apoio primário para interromper a gravidez . Duas ainda tentaram fazê-lo com medicamentos. Uma denegou a gravidez até ao bebé nascer.  A raridade de casos desta natureza "limita a aquisição de competências no seu manejo", notam no artigo publicado na revista editada pela Sociedade Portuguesa de Psiquiatria e Psicologia da Justiça? . Uma possibilidade de reduzir o problema, defendem, seria concentrá-los em estruturas especializadas.    	publico	8	2015-08-10 02:19:37	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	0
